	_worker_id	edge	template	question_should_contain	question
1083	45932848	how to replace part from appliance	How do I reinstall @replaceObject from the @appliance?	@replaceObject @appliance	can I reinstall @replaceObject from the kitchen for your @appliance?
1084	45932848	how to replace part from appliance	How do I reinstall @replaceObject from the @appliance?	@replaceObject @appliance	is it possible to remove @replaceObject from the kitchen for your @appliance?
1085	45932848	how to replace part from appliance	How do I reinstall @replaceObject from the @appliance?	@replaceObject @appliance	Could you fit the kitchen @replaceObject for your @appliance?
1086	45602673	how to replace part from appliance	How do I reinstall @replaceObject from the @appliance?	@replaceObject @appliance	why to replace part from appliance @replaceObject @appliance
1087	45602673	how to replace part from appliance	How do I reinstall @replaceObject from the @appliance?	@replaceObject @appliance	How do I reinstall from the appliance? @replaceObject @appliance
1088	45602673	how to replace part from appliance	How do I reinstall @replaceObject from the @appliance?	@replaceObject @appliance	Can you tell me how to use the @replaceObject @appliance
1089	45604197	how to replace part from appliance	How do I reinstall @replaceObject from the @appliance?	@replaceObject @appliance	What is the best way to reinstall the @replaceObject from the @appliance?
1090	45604197	how to replace part from appliance	How do I reinstall @replaceObject from the @appliance?	@replaceObject @appliance	In which way do i replace the @replaceObject off on the @appliance?
1091	45604197	how to replace part from appliance	How do I reinstall @replaceObject from the @appliance?	@replaceObject @appliance	explain to me how to Replace @replaceObject of the @appliance
1092	45873315	how to replace part from appliance	How do I reinstall @replaceObject from the @appliance?	@replaceObject @appliance	How do I reinstall @replaceObject from the @appliance?25976
1093	45873315	how to replace part from appliance	How do I reinstall @replaceObject from the @appliance?	@replaceObject @appliance	How do I reinstall @replaceObject from the @appliance?097865
1094	45873315	how to replace part from appliance	How do I reinstall @replaceObject from the @appliance?	@replaceObject @appliance	How do I reinstall @replaceObject from the @appliance?34097
1095	45541482	how to replace part from appliance	How do I reinstall @replaceObject from the @appliance?	@replaceObject @appliance	How do I disarm the @replaceObject with the @appliance?
1096	45541482	how to replace part from appliance	How do I reinstall @replaceObject from the @appliance?	@replaceObject @appliance	when can i wash @replaceObject with the @appliance?
1097	45541482	how to replace part from appliance	How do I reinstall @replaceObject from the @appliance?	@replaceObject @appliance	I can factory restore the @replaceObject with the @appliance?
1098	45637649	how to replace part from appliance	How do I reinstall @replaceObject from the @appliance?	@replaceObject @appliance	The house an @replaceObject from the @appliance?
1099	45637649	how to replace part from appliance	How do I reinstall @replaceObject from the @appliance?	@replaceObject @appliance	What is @replaceObject from the @appliance?
1100	45637649	how to replace part from appliance	How do I reinstall @replaceObject from the @appliance?	@replaceObject @appliance	The dog is @replaceObject from the @appliance?
1101	45491736	how to replace part from appliance	How do I reinstall @replaceObject from the @appliance?	@replaceObject @appliance	How can I put @replaceObject from the @appliance?
1102	45491736	how to replace part from appliance	How do I reinstall @replaceObject from the @appliance?	@replaceObject @appliance	How can I rearm @replaceObject from the @appliance?
1103	45491736	how to replace part from appliance	How do I reinstall @replaceObject from the @appliance?	@replaceObject @appliance	How can I install @replaceObject from the @appliance?
1104	45481708	how to replace part from appliance	How do I reinstall @replaceObject from the @appliance?	@replaceObject @appliance	I would love to reuse @replaceObject from the @appliance?
1105	45481708	how to replace part from appliance	How do I reinstall @replaceObject from the @appliance?	@replaceObject @appliance	anyone who can @replaceObject from the @appliance?
1106	45481708	how to replace part from appliance	How do I reinstall @replaceObject from the @appliance?	@replaceObject @appliance	do you need to create @replaceObject from the @appliance?
1107	45842385	how to replace part from appliance	How do I reinstall @replaceObject from the @appliance?	@replaceObject @appliance	how to erase some of my @replaceObject @appliance
1108	45842385	how to replace part from appliance	How do I reinstall @replaceObject from the @appliance?	@replaceObject @appliance	how to eliminate some of my @replaceObject @appliance
1109	45842385	how to replace part from appliance	How do I reinstall @replaceObject from the @appliance?	@replaceObject @appliance	how to change some of my @replaceObject @appliance
1110	45970363	how to replace part from appliance	How do I reinstall @replaceObject from the @appliance?	@replaceObject @appliance	How do I reinstall @replaceObject from the @appliance? wen
1111	45970363	how to replace part from appliance	How do I reinstall @replaceObject from the @appliance?	@replaceObject @appliance	How do I reinstall @replaceObject from the @appliance? wass
1112	45970363	how to replace part from appliance	How do I reinstall @replaceObject from the @appliance?	@replaceObject @appliance	How do I reinstall @replaceObject from the @appliance? dear
1113	45856823	how to replace part from appliance	How do I reinstall @replaceObject from the @appliance?	@replaceObject @appliance	How can I restore @replaceObject from the @appliance?
1114	45856823	how to replace part from appliance	How do I reinstall @replaceObject from the @appliance?	@replaceObject @appliance	in what way reactive @replaceObject from the @appliance?
1115	45856823	how to replace part from appliance	How do I reinstall @replaceObject from the @appliance?	@replaceObject @appliance	some way to restart @replaceObject from the @appliance?
1116	45527085	how to replace part from appliance	How do I reinstall @replaceObject from the @appliance?	@replaceObject @appliance	How do I configure the @replaceObject from the @appliance?
